loan_id,borrower_id,borrower_name,borrower_contact,borrower_email,borrower_id_number,amount,principal_amount,rate,interest_rate,term_months,origination_date,status,current_status,payment_history_json,risk_score,region
ABF000174,BRW000174,Exportadora Díaz,Carlos Díaz González,carlos.díaz@exportadoradíaz.mx,OFEK2356466A8,252002.07,252002.07,0.3501,35.01,24,2023-07-19,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7949.42}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12063.22}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9444.05}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7630.57}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14930.77}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6164.63}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5790.67}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12273.62}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10070.6}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11306.24}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12770.46}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8148.1}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9333.78}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12941.97}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13414.31}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13775.74}, {""month"": 17, ""status"": ""late"", ""days_late"": 11, ""amount_paid"": 11272.85}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10863.43}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7202.1}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9701.15}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6871.05}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6317.92}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5887.12}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12232.84}]",654,Tijuana
ABF000175,BRW000175,Comercial Hernández,Lucía Hernández Gómez,lucía.hernández@comercialhernández.mx,GSIV345126YMB,66951.97,66951.97,0.3107,31.07,18,2024-11-15,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13808.95}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7872.71}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8253.97}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6158.19}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8189.06}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11969.69}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12736.82}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13047.21}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9120.03}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7909.3}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13898.11}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5608.03}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7616.05}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8913.78}]",713,Hermosillo
ABF000176,BRW000176,Distribuidora Sánchez,Jorge Sánchez Romero,jorge.sánchez@distribuidorasánchez.mx,YAAY134132R89,109009.03,109009.03,0.3636,36.36,24,2024-07-06,defaulted,defaulted,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12668.42}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10528.94}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11549.32}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10186.49}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8620.98}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6984.4}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6569.93}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10356.99}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13597.23}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7293.34}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13012.85}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14106.54}, {""month"": 13, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 14, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 15, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 16, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 17, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 18, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 19, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}]",384,Guadalajara
ABF000177,BRW000177,Exportadora Hernández,Elena Hernández García,elena.hernández@exportadorahernández.mx,SYTS4507443B5,90637.5,90637.5,0.3381,33.81,12,2024-01-22,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12623.86}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5147.42}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11048.72}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12358.73}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6942.84}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8121.9}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10123.56}, {""month"": 8, ""status"": ""late"", ""days_late"": 5, ""amount_paid"": 9589.06}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14692.62}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8765.81}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7222.53}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7785.58}]",672,Guadalajara
ABF000178,BRW000178,Distribuidora Díaz,Rafael Díaz Martínez,rafael.díaz@distribuidoradíaz.mx,MZAS1040652MV,80200.13,80200.13,0.3083,30.83,36,2023-04-08,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9031.95}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10234.06}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12605.82}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9934.18}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12405.11}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5365.1}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10987.3}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7681.45}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10624.09}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9998.15}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7357.39}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9829.96}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12396.85}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14212.3}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5775.04}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5136.25}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6214.78}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13697.49}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13855.03}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11261.65}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6398.65}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9181.47}, {""month"": 23, ""status"": ""late"", ""days_late"": 2, ""amount_paid"": 9354.79}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14219.7}, {""month"": 25, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10224.8}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8716.32}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6415.18}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7044.62}, {""month"": 29, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12144.75}, {""month"": 30, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7512.39}, {""month"": 31, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14362.02}, {""month"": 32, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12201.3}, {""month"": 33, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6353.39}, {""month"": 34, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13294.08}]",602,León
ABF000179,BRW000179,Comercial Álvarez,Patricia Álvarez Ramos,patricia.álvarez@comercialálvarez.mx,GKUS3830625M9,52703.17,52703.17,0.2941,29.41,36,2024-10-05,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7025.88}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6029.76}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6783.25}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6267.04}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11448.3}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10756.56}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11047.75}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12372.66}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14092.3}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5026.71}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7164.43}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11149.24}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9754.64}, {""month"": 14, ""status"": ""late"", ""days_late"": 2, ""amount_paid"": 13959.53}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10117.05}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11648.42}]",683,Monterrey
ABF000180,BRW000180,Distribuidora Domínguez,Dolores Domínguez Vázquez,dolores.domínguez@distribuidoradomínguez.mx,WDKV0600596M0,84326.29,84326.29,0.3906,39.06,24,2024-03-23,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9354.13}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5252.96}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9660.76}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12284.92}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10597.94}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14394.07}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6790.06}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5106.72}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10260.03}, {""month"": 10, ""status"": ""late"", ""days_late"": 5, ""amount_paid"": 8284.52}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14158.07}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5129.95}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11472.18}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8982.94}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12042.64}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5572.27}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5304.26}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9708.09}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9544.81}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12499.36}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10455.87}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8695.34}]",756,León
ABF000181,BRW000181,Importadora Sánchez,Carlos Sánchez Navarro,carlos.sánchez@importadorasánchez.mx,LWYI698773DAA,111404.25,111404.25,0.3989,39.89,18,2024-12-27,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6929.4}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6475.14}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6725.85}, {""month"": 4, ""status"": ""late"", ""days_late"": 10, ""amount_paid"": 6986.83}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6729.68}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13378.6}, {""month"": 7, ""status"": ""late"", ""days_late"": 5, ""amount_paid"": 10605.59}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9662.52}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5860.95}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5881.62}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6825.01}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8175.01}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5201.07}]",643,Hermosillo
ABF000182,BRW000182,Comercial Jiménez,José Jiménez Domínguez,josé.jiménez@comercialjiménez.mx,QWAK36193460T,39062.6,39062.6,0.3453,34.53,18,2023-11-20,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7593.54}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5924.12}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8636.13}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10230.43}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11870.4}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14496.65}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6557.04}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14937.56}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11460.08}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7886.89}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14684.9}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12431.32}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10132.72}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7182.55}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14219.19}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11311.14}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9672.47}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10637.69}]",768,Mérida
ABF000183,BRW000183,Exportadora Serrano,Elena Serrano Sánchez,elena.serrano@exportadoraserrano.mx,CGRV343466WOT,85943.89,85943.89,0.28,28,18,2024-08-30,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11785.56}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14707.66}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12631.73}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10069.61}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12740.72}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9007.5}, {""month"": 7, ""status"": ""late"", ""days_late"": 9, ""amount_paid"": 6663.85}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10968.51}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10240.85}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10679.88}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11634.06}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5538.0}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12928.63}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8461.02}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9605.88}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7004.07}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8075.27}]",647,Puebla
ABF000184,BRW000184,Exportadora Sánchez,Pedro Sánchez Álvarez,pedro.sánchez@exportadorasánchez.mx,LMBW405346R09,59990.17,59990.17,0.3848,38.48,36,2023-04-09,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7831.95}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13726.84}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10341.15}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11698.77}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5268.96}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6781.6}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8622.8}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5015.92}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8981.81}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7300.73}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5442.48}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5928.5}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6798.76}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8110.92}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9806.52}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14550.17}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8982.16}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6064.31}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8462.87}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11558.69}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13069.16}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6287.4}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11862.99}, {""month"": 24, ""status"": ""late"", ""days_late"": 11, ""amount_paid"": 14599.21}, {""month"": 25, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12713.6}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7586.49}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11036.36}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9502.7}, {""month"": 29, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9735.47}, {""month"": 30, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10350.24}, {""month"": 31, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12854.95}, {""month"": 32, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10317.12}, {""month"": 33, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11747.19}, {""month"": 34, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8371.16}]",839,Tijuana
ABF000185,BRW000185,Distribuidora Hernández,Lucía Hernández García,lucía.hernández@distribuidorahernández.mx,YGQW841123IU8,61081.64,61081.64,0.3368,33.68,12,2024-01-01,delinquent,delinquent,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8962.15}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10349.85}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6446.44}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13927.17}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9580.31}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14187.75}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14322.66}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10690.68}, {""month"": 9, ""status"": ""late"", ""days_late"": 6, ""amount_paid"": 8727.95}, {""month"": 10, ""status"": ""late"", ""days_late"": 68, ""amount_paid"": 14768.43}, {""month"": 11, ""status"": ""late"", ""days_late"": 54, ""amount_paid"": 10126.32}, {""month"": 12, ""status"": ""late"", ""days_late"": 51, ""amount_paid"": 14274.41}]",577,Ciudad de México
